      0.00000000E+00       8.94427191E-01       4.00000000E-01       0.00000000E+00       4.00000000E-01
      8.86661990E-02       8.59826057E-01       3.69650424E-01       3.93084743E-03       3.73581271E-01
      1.70697057E-01       7.67655633E-01       2.94647585E-01       1.45687426E-02       3.09216328E-01
      2.41555375E-01       6.44170454E-01       2.07477787E-01       2.91744996E-02       2.36652287E-01
      2.99456565E-01       5.14526085E-01       1.32368546E-01       4.48371171E-02       1.77205663E-01
      3.44701622E-01       3.94332234E-01       7.77489553E-02       5.94096040E-02       1.37158559E-01
      3.78657093E-01       2.89979108E-01       4.20439417E-02       7.16905970E-02       1.13734539E-01
      4.03000549E-01       2.02224623E-01       2.04473990E-02       8.12047212E-02       1.01652120E-01
      4.19327669E-01       1.29307160E-01       8.36017080E-03       8.79178469E-02       9.62780177E-02
      4.29005169E-01       6.87417796E-02       2.36271613E-03       9.20227174E-02       9.43854335E-02
      4.33148514E-01       1.81349919E-02       1.64438965E-04       9.38088176E-02       9.39732566E-02
      4.32649934E-01      -2.45313418E-02       3.00893366E-04       9.35929825E-02       9.38938759E-02
      4.28220258E-01      -6.08551567E-02       1.85167505E-03       9.16862948E-02       9.35379699E-02
      4.20429482E-01      -9.20593031E-02       4.23745765E-03       8.83804745E-02       9.26179321E-02
      4.09741071E-01      -1.19060375E-01       7.08768643E-03       8.39438725E-02       9.10315589E-02
      3.96539283E-01      -1.42535459E-01       1.01581785E-02       7.86217013E-02       8.87798798E-02
      3.81150235E-01      -1.62978820E-01       1.32810478E-02       7.26377510E-02       8.59187988E-02
      3.63857846E-01      -1.80747608E-01       1.63348489E-02       6.61962659E-02       8.25311148E-02
      3.44915675E-01      -1.96098046E-01       1.92272218E-02       5.94834115E-02       7.87106333E-02
      3.24555551E-01      -2.09213988E-01       2.18852465E-02       5.26681529E-02       7.45533994E-02
      3.02993633E-01      -2.20229537E-01       2.42505245E-02       4.59025708E-02       7.01530954E-02
      2.80434457E-01      -2.29246937E-01       2.62770791E-02       3.93217425E-02       6.55988215E-02
      2.57073389E-01      -2.36350614E-01       2.79308063E-02       3.30433637E-02       6.09741700E-02
      2.33097833E-01      -2.41617900E-01       2.91896047E-02       2.71672998E-02       5.63569045E-02
      2.08687516E-01      -2.45126817E-01       3.00435783E-02       2.17752397E-02       5.18188180E-02
      1.84014132E-01      -2.46961201E-01       3.04949175E-02       1.69306004E-02       4.74255179E-02
      1.59240584E-01      -2.47213441E-01       3.05572428E-02       1.26787817E-02       4.32360245E-02
